#timerange,7202,7203,7204,7206,7207,7208,7209,7211,7212,7213,7215,7216,7217,7218,7220,7221,7222,7223,7225,7227,7229,7231,7233,7234,7236,7238,7239,7240,7242,meanallsub
-10,0.080125,0.060409,0.06988,0.081289,0.061695,0,0.068984,0.027885,0.032764,0.077926,0.15254,0.019141,0.048376,0.062754,0.09979,0.047839,0.053973,0.053267,0.1181,0.048766,0.087246,0.079966,0.07208,0.054476,0.042178,0.023181,0.073309,0.044125,0.010415,0.06043
-9.9667,0.080095,0.060482,0.069951,0.081452,0.061767,0,0.06914,0.027874,0.032844,0.077699,0.15307,0.018759,0.04883,0.06263,0.09928,0.048171,0.053447,0.053441,0.11793,0.048948,0.086903,0.080125,0.072052,0.055055,0.042067,0.022873,0.074078,0.04461,0.010411,0.060482
-9.9333,0.07997,0.060554,0.070022,0.081615,0.061744,0,0.069386,0.027863,0.032923,0.077277,0.15359,0.018378,0.049165,0.062605,0.098771,0.048503,0.053045,0.053712,0.11776,0.049131,0.086561,0.080284,0.07193,0.055633,0.041956,0.022764,0.074847,0.044993,0.010274,0.060526
-9.9,0.079844,0.060722,0.070093,0.081778,0.061625,0,0.069631,0.027852,0.033002,0.076855,0.15412,0.017996,0.04938,0.06258,0.098262,0.048717,0.052769,0.053983,0.11759,0.049212,0.086424,0.080442,0.071808,0.056211,0.041845,0.022854,0.075615,0.045277,0.010136,0.060573
-9.8667,0.079719,0.060985,0.070262,0.08194,0.061601,0,0.069876,0.028038,0.033081,0.076336,0.15464,0.017615,0.049595,0.062457,0.097605,0.04893,0.052369,0.054254,0.11753,0.049192,0.086286,0.080695,0.071781,0.056789,0.041639,0.022945,0.076383,0.04566,0.010265,0.060637
-9.8333,0.079594,0.061248,0.070431,0.0822,0.061768,0,0.070122,0.028126,0.033251,0.075719,0.15555,0.017235,0.049929,0.062333,0.097098,0.049144,0.052094,0.054524,0.11748,0.049172,0.086047,0.080948,0.071754,0.057366,0.041338,0.023036,0.07715,0.046043,0.010528,0.060732
-9.8,0.079469,0.061606,0.0706,0.082362,0.06203,0,0.070367,0.028213,0.033421,0.075103,0.15627,0.016855,0.050262,0.062111,0.096591,0.049356,0.051819,0.054795,0.11742,0.049152,0.085808,0.081201,0.071632,0.057742,0.041037,0.023126,0.077916,0.046425,0.010657,0.060805
-9.7667,0.079249,0.061964,0.07067,0.082524,0.062292,0,0.070612,0.028301,0.033682,0.074585,0.15698,0.016475,0.050476,0.061889,0.095935,0.049569,0.051668,0.054967,0.11737,0.049132,0.085671,0.081548,0.071415,0.058119,0.040832,0.023216,0.078682,0.046808,0.010786,0.060877
-9.7333,0.07884,0.062417,0.070741,0.082686,0.062649,0,0.070766,0.02829,0.033943,0.074067,0.1577,0.016096,0.05069,0.061667,0.095281,0.049782,0.051643,0.05514,0.11731,0.049213,0.085432,0.081895,0.071293,0.058495,0.040626,0.023307,0.079448,0.04719,0.010914,0.060949
-9.7,0.078526,0.062869,0.070713,0.082751,0.063005,0,0.070921,0.028279,0.034295,0.073647,0.15842,0.015717,0.050904,0.061446,0.094627,0.049994,0.05199,0.05541,0.11726,0.049194,0.085295,0.082241,0.071172,0.058671,0.040516,0.023497,0.080213,0.047571,0.011043,0.061041
-9.6667,0.078307,0.063321,0.070685,0.082816,0.063361,0,0.071075,0.028366,0.034555,0.073326,0.15932,0.015339,0.051236,0.061224,0.093974,0.050324,0.052586,0.055777,0.1172,0.049274,0.08526,0.082587,0.070861,0.058847,0.040216,0.023686,0.080977,0.048053,0.011305,0.061168
-9.6333,0.077993,0.063678,0.070658,0.082784,0.063622,0,0.071139,0.028552,0.034906,0.073004,0.16043,0.014961,0.05145,0.061102,0.093321,0.050654,0.053057,0.056143,0.11715,0.049456,0.085226,0.082933,0.070361,0.059023,0.039917,0.023876,0.081628,0.048534,0.011566,0.06128
-9.6,0.07768,0.064034,0.07063,0.082752,0.063977,0,0.071294,0.028836,0.035348,0.072683,0.16153,0.014768,0.051663,0.060979,0.092521,0.050983,0.053527,0.056509,0.11709,0.049638,0.084987,0.083184,0.069957,0.059199,0.039807,0.024065,0.082278,0.049015,0.011827,0.061406
