#timerange,7202,7203,7204,7206,7207,7208,7209,7211,7212,7213,7215,7216,7217,7218,7220,7221,7222,7223,7225,7227,7229,7231,7233,7234,7236,7238,7239,7240,7242,meanallsub
-9.6333,0.20568,0.12945,0.2213,0.17788,0.20739,0.047362,0.19516,0.14315,0.1748,0.17861,0.19011,0.11415,0.15221,0.15946,0.2172,0.1509,0.19259,0.19926,0.19288,0.21303,0.17249,0.18424,0.24097,0.17069,0.20612,0.13629,0.14675,0.16492,0.087477,0.17147
-9.6,0.20494,0.1295,0.22033,0.17752,0.20607,0.046978,0.195,0.14319,0.17519,0.17834,0.19061,0.11409,0.15238,0.16038,0.21573,0.15224,0.193,0.19899,0.19314,0.21365,0.17293,0.18493,0.2404,0.16982,0.20595,0.13524,0.14749,0.16455,0.087575,0.17138
-9.5667,0.20363,0.12945,0.21936,0.17697,0.20495,0.046503,0.19493,0.14304,0.17549,0.17817,0.19132,0.11384,0.1529,0.1611,0.21426,0.1537,0.19315,0.19872,0.1934,0.21437,0.17377,0.18552,0.23975,0.16916,0.20559,0.13469,0.14846,0.16428,0.087407,0.17131
-9.5333,0.20204,0.1294,0.21839,0.17651,0.20364,0.046029,0.1945,0.14298,0.17579,0.17781,0.19182,0.11359,0.15318,0.16163,0.2131,0.15504,0.19355,0.19845,0.19389,0.21479,0.17451,0.18629,0.23909,0.16789,0.20551,0.13464,0.14886,0.16382,0.087372,0.17118
-9.5,0.20036,0.12963,0.21791,0.17605,0.20252,0.045646,0.19389,0.14293,0.17573,0.17755,0.19214,0.11353,0.15251,0.16176,0.21208,0.15591,0.19407,0.19799,0.19461,0.215,0.17485,0.18707,0.23843,0.16683,0.20543,0.13468,0.14949,0.16325,0.087868,0.17103
-9.4667,0.19858,0.12987,0.21724,0.1757,0.20197,0.045446,0.19346,0.14317,0.17539,0.17728,0.19206,0.11346,0.15197,0.1617,0.21106,0.15595,0.19447,0.19772,0.19568,0.21472,0.17519,0.18766,0.2374,0.16637,0.20517,0.13473,0.15045,0.16269,0.087568,0.17083
-9.4333,0.19728,0.13048,0.21666,0.17544,0.20152,0.045247,0.19331,0.1435,0.17542,0.17692,0.19199,0.11359,0.15154,0.16173,0.21034,0.156,0.195,0.19783,0.19664,0.21413,0.17491,0.18862,0.23646,0.1665,0.20471,0.13468,0.1513,0.16242,0.087003,0.17073
-9.4,0.19551,0.13129,0.21599,0.17537,0.20097,0.045139,0.19315,0.14374,0.17572,0.17666,0.19172,0.11389,0.15135,0.16167,0.20992,0.15592,0.19589,0.19853,0.19736,0.21364,0.17484,0.18977,0.23571,0.16743,0.20435,0.13433,0.15193,0.16226,0.086438,0.17071
-9.3667,0.19326,0.13219,0.216,0.17511,0.2007,0.045122,0.19326,0.14398,0.17593,0.1764,0.19145,0.11401,0.15211,0.16171,0.20964,0.15632,0.19678,0.19923,0.19784,0.21265,0.17436,0.19111,0.23487,0.16796,0.20408,0.13388,0.15267,0.16219,0.085873,0.17071
-9.3333,0.19083,0.13299,0.21592,0.17514,0.19987,0.045106,0.19301,0.14441,0.17613,0.17633,0.19118,0.11432,0.15286,0.16174,0.20937,0.15648,0.19755,0.20012,0.19833,0.21166,0.17389,0.19264,0.23431,0.16869,0.20401,0.13372,0.1534,0.16213,0.085707,0.17075
-9.3,0.18897,0.13379,0.21593,0.17507,0.1997,0.045363,0.19285,0.14465,0.17607,0.17616,0.19092,0.11517,0.15338,0.16158,0.20865,0.15699,0.19857,0.201,0.19882,0.21067,0.1729,0.19435,0.23365,0.17021,0.20383,0.13387,0.15414,0.16236,0.08554,0.17087
-9.2667,0.18729,0.1346,0.21585,0.17519,0.19943,0.045438,0.19269,0.14489,0.17592,0.1759,0.19084,0.11621,0.15378,0.16142,0.20779,0.15762,0.19933,0.20199,0.19931,0.20979,0.17152,0.19568,0.23328,0.17153,0.20347,0.13421,0.15465,0.1624,0.084977,0.17093
-9.2333,0.18553,0.13549,0.21567,0.17532,0.19898,0.045513,0.19253,0.14512,0.17576,0.17593,0.19135,0.11743,0.15406,0.16145,0.20708,0.15802,0.19998,0.20307,0.20002,0.2089,0.17023,0.19683,0.2331,0.17166,0.20311,0.13436,0.15505,0.16233,0.084414,0.17098
-9.2,0.18423,0.13639,0.21549,0.17544,0.19871,0.045496,0.19246,0.14536,0.17561,0.17576,0.19224,0.1192,0.15435,0.16168,0.20666,0.15841,0.20086,0.20415,0.20097,0.20802,0.16976,0.19788,0.23292,0.17199,0.20294,0.1351,0.15567,0.16217,0.083984,0.17117
-9.1667,0.1835,0.13785,0.2153,0.17557,0.19798,0.045388,0.19248,0.1456,0.17554,0.1756,0.19275,0.1206,0.15463,0.16211,0.20594,0.15904,0.20163,0.20542,0.2018,0.20743,0.16969,0.19856,0.23293,0.17172,0.20277,0.13544,0.15618,0.16181,0.083289,0.17133
-9.1333,0.18287,0.1395,0.21502,0.17579,0.19715,0.045372,0.19241,0.14584,0.17548,0.17563,0.19286,0.12163,0.15479,0.16234,0.20479,0.15978,0.20227,0.20688,0.2024,0.20625,0.16931,0.19933,0.23303,0.17185,0.2027,0.13578,0.15692,0.16174,0.083388,0.17149
-9.1,0.18224,0.14087,0.21465,0.17611,0.19679,0.045446,0.19199,0.14637,0.1756,0.17585,0.19298,0.12285,0.15472,0.16316,0.20348,0.16076,0.20279,0.20863,0.20266,0.20496,0.16894,0.19991,0.23303,0.17179,0.20253,0.13592,0.15765,0.16198,0.083223,0.17165
-9.0667,0.1816,0.14214,0.21417,0.17643,0.19691,0.045521,0.19156,0.14689,0.17581,0.17646,0.19349,0.12406,0.15429,0.16358,0.20277,0.16186,0.20306,0.21077,0.20256,0.20378,0.16857,0.20049,0.23341,0.17152,0.20254,0.13607,0.15805,0.16231,0.082266,0.17183
-9.0333,0.18107,0.14284,0.2136,0.17655,0.19674,0.045686,0.19114,0.14703,0.17628,0.17755,0.19476,0.12582,0.15328,0.16381,0.2028,0.16283,0.20345,0.21281,0.20293,0.2032,0.16881,0.20088,0.2338,0.17106,0.20266,0.13611,0.15833,0.16274,0.081309,0.17206
-9,0.181,0.14317,0.21333,0.17677,0.19676,0.045761,0.1908,0.14698,0.17658,0.17874,0.19623,0.12776,0.15238,0.16414,0.20327,0.16404,0.20372,0.21494,0.20318,0.20252,0.16894,0.20109,0.23399,0.17079,0.2023,0.13635,0.15828,0.16258,0.08009,0.17229
-8.9667,0.18102,0.14349,0.21324,0.17709,0.19734,0.045926,0.19055,0.14682,0.17706,0.17974,0.19731,0.12916,0.15184,0.16427,0.20374,0.16513,0.20423,0.21668,0.20332,0.20214,0.16907,0.2012,0.23409,0.17033,0.20203,0.13679,0.15778,0.16241,0.079399,0.17252
-8.9333,0.18105,0.14353,0.21306,0.17731,0.19774,0.046182,0.19048,0.14667,0.17781,0.18064,0.19838,0.13055,0.15141,0.1646,0.20436,0.16622,0.20499,0.21824,0.20357,0.20166,0.16941,0.20178,0.234,0.17046,0.20196,0.13773,0.15694,0.16225,0.078444,0.17281
-8.9,0.18136,0.14376,0.21288,0.17743,0.19832,0.046438,0.1906,0.14651,0.17847,0.18173,0.19908,0.13193,0.15099,0.16483,0.20468,0.16719,0.20637,0.2194,0.20359,0.20168,0.17035,0.20264,0.23382,0.17039,0.20179,0.13856,0.15632,0.16238,0.077227,0.17313
-8.8667,0.18157,0.14408,0.2127,0.17765,0.19966,0.046784,0.19115,0.14665,0.17912,0.18301,0.19977,0.13314,0.15068,0.16525,0.20397,0.16758,0.20725,0.22028,0.20373,0.2021,0.17099,0.20359,0.23345,0.17072,0.20162,0.13939,0.15616,0.16212,0.076801,0.17348
-8.8333,0.18188,0.14441,0.21262,0.17778,0.201,0.04713,0.19171,0.14698,0.18005,0.1842,0.20085,0.13434,0.15073,0.16567,0.20341,0.16797,0.20801,0.22115,0.20375,0.20271,0.17203,0.20445,0.2328,0.17085,0.20192,0.14032,0.15655,0.16236,0.076508,0.17394
-8.8,0.18228,0.14492,0.21254,0.17809,0.20196,0.047295,0.19253,0.14741,0.18097,0.18529,0.20115,0.13518,0.15089,0.1661,0.20285,0.16835,0.20889,0.22184,0.20377,0.20363,0.17347,0.20521,0.23197,0.17117,0.2024,0.14076,0.15684,0.16269,0.076478,0.17438
-8.7667,0.1823,0.14515,0.21255,0.17841,0.20263,0.04755,0.19309,0.14784,0.18199,0.18628,0.20165,0.13583,0.15129,0.16662,0.20288,0.16886,0.20989,0.22262,0.20402,0.20484,0.17471,0.20579,0.23169,0.1717,0.20252,0.14159,0.1569,0.16322,0.076974,0.17487
-8.7333,0.1827,0.14575,0.21286,0.17891,0.20321,0.047805,0.19355,0.14827,0.18318,0.18756,0.20215,0.13631,0.15122,0.16685,0.2032,0.16971,0.21113,0.2234,0.20427,0.20556,0.17565,0.20599,0.23142,0.17203,0.20272,0.14213,0.15662,0.16355,0.076812,0.17533
-8.7,0.18357,0.14636,0.21336,0.17923,0.20436,0.047969,0.19375,0.1487,0.18429,0.18865,0.20188,0.1366,0.1515,0.16766,0.20352,0.17045,0.21189,0.22427,0.20452,0.20637,0.17668,0.20573,0.23124,0.17294,0.2034,0.14305,0.15601,0.16408,0.076913,0.17582
-8.6667,0.18416,0.14668,0.21386,0.17926,0.2056,0.048133,0.19386,0.14893,0.18467,0.18944,0.20084,0.1367,0.1519,0.16876,0.2034,0.17083,0.21289,0.22524,0.20466,0.20659,0.17732,0.20584,0.23115,0.17406,0.20435,0.14349,0.15528,0.16451,0.076883,0.17618
-8.6333,0.18531,0.14728,0.21445,0.179,0.20655,0.048296,0.19397,0.14888,0.18479,0.19043,0.19981,0.13645,0.15265,0.16967,0.20372,0.17122,0.21376,0.22601,0.20457,0.20711,0.17745,0.20604,0.23097,0.17537,0.20531,0.14451,0.1549,0.16504,0.076458,0.17655
-8.6,0.18655,0.14751,0.21534,0.17874,0.20713,0.048098,0.19417,0.14872,0.18508,0.19094,0.19858,0.13637,0.15304,0.17067,0.20477,0.17183,0.21451,0.22679,0.20459,0.20752,0.17748,0.20615,0.2307,0.17609,0.20617,0.14574,0.15518,0.16546,0.075772,0.17689
-8.5667,0.18769,0.14726,0.21632,0.17828,0.20809,0.04799,0.19419,0.14827,0.18546,0.19134,0.19716,0.13593,0.15321,0.17139,0.20524,0.17233,0.21502,0.22766,0.20461,0.20813,0.1773,0.20663,0.23033,0.1772,0.20674,0.14745,0.15569,0.16599,0.075085,0.17717
-8.5333,0.18893,0.14721,0.21759,0.17764,0.20913,0.047882,0.19412,0.14802,0.18647,0.19185,0.19575,0.1355,0.15337,0.1719,0.20599,0.17307,0.21565,0.22843,0.20474,0.20954,0.17703,0.20711,0.22996,0.17811,0.20723,0.14935,0.15664,0.16642,0.074662,0.17756
-8.5,0.18998,0.14743,0.21935,0.17719,0.21084,0.047865,0.19414,0.14806,0.18739,0.19235,0.19472,0.13542,0.15365,0.17213,0.20675,0.17391,0.21579,0.2293,0.20534,0.21075,0.17676,0.20778,0.2296,0.17903,0.20781,0.15086,0.15793,0.16705,0.074239,0.17805
-8.4667,0.19113,0.14757,0.2211,0.17684,0.21291,0.047847,0.19424,0.1482,0.18813,0.19295,0.19407,0.13535,0.15358,0.17245,0.20853,0.17522,0.21617,0.23017,0.20593,0.21166,0.17689,0.20826,0.22914,0.18033,0.20782,0.15247,0.15911,0.16767,0.074472,0.17863
-8.4333,0.19217,0.14732,0.22266,0.17648,0.21536,0.047468,0.19453,0.14872,0.18887,0.19374,0.19323,0.13528,0.15362,0.1719,0.21016,0.17665,0.21692,0.23104,0.20652,0.21227,0.17672,0.20902,0.22877,0.18125,0.20784,0.1531,0.15972,0.16859,0.074443,0.17912
-8.4,0.19266,0.14764,0.22412,0.17632,0.21772,0.046999,0.19499,0.14925,0.18979,0.19444,0.19277,0.1352,0.1539,0.17125,0.21208,0.17819,0.21742,0.2322,0.20688,0.21278,0.17735,0.20978,0.22822,0.18235,0.20813,0.15333,0.16012,0.16912,0.074414,0.17964
-8.3667,0.19268,0.14787,0.22491,0.17596,0.21951,0.046531,0.19581,0.14938,0.1908,0.19542,0.1927,0.13495,0.1543,0.17099,0.21414,0.17984,0.21793,0.23344,0.20713,0.2129,0.17748,0.21063,0.22786,0.18385,0.20843,0.15367,0.15962,0.16994,0.074515,0.18011
-8.3333,0.19243,0.14838,0.22598,0.17552,0.2212,0.046152,0.19681,0.14952,0.19181,0.19631,0.19224,0.13415,0.15434,0.17082,0.21591,0.18149,0.21819,0.23469,0.2075,0.21281,0.17781,0.21139,0.22759,0.18575,0.20854,0.1539,0.159,0.17105,0.074879,0.18056
-8.3,0.19189,0.14888,0.22667,0.17497,0.22271,0.045684,0.19771,0.14946,0.19255,0.197,0.19198,0.13372,0.15438,0.17066,0.21709,0.18361,0.21796,0.23556,0.2082,0.21263,0.17784,0.21233,0.22722,0.18783,0.20856,0.15403,0.15817,0.17217,0.075111,0.18092
-8.2667,0.19172,0.14939,0.22735,0.17414,0.22394,0.045217,0.19853,0.14969,0.19328,0.19789,0.1919,0.13365,0.15431,0.17069,0.21799,0.18491,0.21773,0.23623,0.20925,0.21215,0.17787,0.21327,0.22723,0.18952,0.20876,0.15427,0.15734,0.17298,0.075605,0.18127
-8.2333,0.19184,0.14962,0.22765,0.17331,0.22497,0.044749,0.19961,0.14993,0.19402,0.19887,0.19126,0.13357,0.15436,0.17092,0.21873,0.18621,0.21775,0.2369,0.21041,0.21177,0.1779,0.21384,0.22743,0.19102,0.20868,0.1547,0.15639,0.174,0.075968,0.1816
-8.2,0.19205,0.14984,0.22814,0.17267,0.22592,0.044282,0.20096,0.15026,0.19422,0.19927,0.18985,0.1335,0.15452,0.17095,0.21933,0.18751,0.21813,0.23777,0.21134,0.21188,0.17762,0.21469,0.22743,0.19212,0.20888,0.15513,0.15634,0.17491,0.076199,0.18192
-8.1667,0.19291,0.14997,0.22921,0.17204,0.22677,0.043815,0.20151,0.15039,0.19451,0.19958,0.18844,0.13397,0.15468,0.17107,0.22051,0.18869,0.21851,0.23863,0.21227,0.2119,0.17765,0.21591,0.22735,0.19302,0.20899,0.15536,0.15673,0.17632,0.075908,0.1823
-8.1333,0.19423,0.1501,0.22999,0.17159,0.2278,0.043349,0.20188,0.15004,0.19462,0.19969,0.18761,0.1339,0.15472,0.1714,0.22242,0.18976,0.21889,0.2394,0.21331,0.21181,0.17728,0.21713,0.22717,0.19452,0.20928,0.15579,0.15735,0.17773,0.075748,0.18271
-8.1,0.19509,0.15005,0.23048,0.17133,0.22846,0.042703,0.20242,0.14999,0.19419,0.2,0.18677,0.13365,0.15477,0.17181,0.22432,0.19059,0.21939,0.23978,0.21435,0.21153,0.17701,0.21843,0.22709,0.19679,0.20949,0.1567,0.15774,0.17893,0.075718,0.18309
-8.0667,0.19613,0.14971,0.23107,0.17127,0.22885,0.042237,0.20333,0.15022,0.19412,0.2004,0.18575,0.13339,0.15493,0.17184,0.22578,0.19108,0.21977,0.24026,0.21528,0.21155,0.17734,0.21919,0.227,0.19828,0.20978,0.15742,0.15813,0.18014,0.075688,0.18345
-8.0333,0.19727,0.14928,0.23165,0.1712,0.22904,0.041952,0.2044,0.15084,0.19396,0.20119,0.18454,0.13314,0.15532,0.17178,0.22667,0.19145,0.22027,0.24074,0.21632,0.21166,0.17817,0.21985,0.22701,0.19937,0.21017,0.15785,0.15864,0.18144,0.075789,0.18383
-8,0.1984,0.14913,0.23204,0.17171,0.22886,0.041847,0.20592,0.15145,0.19344,0.20178,0.1837,0.13343,0.15618,0.17171,0.22697,0.19148,0.22101,0.24113,0.21702,0.21168,0.1786,0.22041,0.22674,0.20047,0.21046,0.15847,0.1597,0.18255,0.076412,0.18423
-7.9667,0.19944,0.14898,0.23234,0.17259,0.22878,0.041832,0.20744,0.15178,0.19302,0.20199,0.18325,0.13318,0.15727,0.17155,0.22713,0.19128,0.22187,0.24142,0.21805,0.21238,0.17882,0.22135,0.22656,0.20137,0.21057,0.15958,0.16076,0.18395,0.077294,0.18468
-7.9333,0.20067,0.14883,0.23302,0.17386,0.22925,0.041817,0.20922,0.15221,0.19268,0.20239,0.18299,0.13311,0.15835,0.17148,0.22758,0.19107,0.22298,0.24208,0.21909,0.21279,0.17935,0.22228,0.22657,0.20188,0.21077,0.16078,0.16181,0.18535,0.078176,0.18526
-7.9,0.20189,0.14878,0.2336,0.17512,0.23019,0.041891,0.211,0.15292,0.19208,0.20279,0.18292,0.13375,0.15932,0.17151,0.22802,0.19076,0.22408,0.24266,0.22013,0.2131,0.18008,0.22303,0.2263,0.20219,0.21106,0.16179,0.16265,0.18655,0.078797,0.18583
-7.8667,0.20256,0.14909,0.23409,0.1762,0.23113,0.042056,0.21287,0.15392,0.19147,0.20348,0.18381,0.13494,0.16041,0.17154,0.22861,0.19032,0.22542,0.24323,0.22105,0.21302,0.1814,0.22341,0.22603,0.2025,0.21154,0.16241,0.16337,0.18765,0.079677,0.18646
-7.8333,0.20304,0.14904,0.23448,0.17765,0.23225,0.0424,0.21447,0.15483,0.19132,0.20369,0.18488,0.1363,0.16126,0.17186,0.22891,0.19012,0.22677,0.24361,0.22197,0.21293,0.18252,0.22315,0.22567,0.20281,0.21184,0.16274,0.16421,0.18846,0.080427,0.18702
-7.8,0.20315,0.14926,0.23506,0.17901,0.23337,0.042744,0.21563,0.15573,0.19089,0.20361,0.18594,0.13766,0.16165,0.17208,0.22893,0.18969,0.22787,0.24371,0.22289,0.21324,0.18335,0.2226,0.22559,0.20293,0.21213,0.16268,0.16526,0.18888,0.081176,0.18747
-7.7667,0.20336,0.14986,0.23612,0.18008,0.23487,0.043088,0.21643,0.15634,0.19029,0.20392,0.18587,0.1392,0.16192,0.17211,0.22836,0.18926,0.22872,0.24371,0.22381,0.21355,0.18387,0.22206,0.22578,0.20382,0.21242,0.16261,0.16632,0.18919,0.081534,0.18788
-7.7333,0.20356,0.15055,0.2369,0.18086,0.23617,0.043252,0.21733,0.15676,0.1896,0.20384,0.1858,0.14073,0.16242,0.17205,0.22837,0.18963,0.2297,0.24353,0.22473,0.21416,0.18519,0.22161,0.22588,0.20511,0.2129,0.16226,0.16726,0.18922,0.081893,0.18832
-7.7,0.20404,0.15161,0.23796,0.18184,0.23748,0.043416,0.21822,0.15661,0.18891,0.20338,0.18649,0.14245,0.1627,0.1715,0.22853,0.18977,0.2308,0.24315,0.22576,0.21407,0.18572,0.22106,0.22636,0.20639,0.21338,0.1618,0.16798,0.18905,0.081861,0.1887
-7.6667,0.20461,0.15276,0.23854,0.18243,0.23916,0.04358,0.21885,0.15636,0.18813,0.20311,0.18661,0.14398,0.16331,0.17095,0.22811,0.18991,0.23117,0.24268,0.22656,0.21419,0.18624,0.2208,0.22655,0.20709,0.21404,0.16145,0.1687,0.18887,0.082478,0.18901
-7.6333,0.20555,0.15429,0.23893,0.18302,0.24083,0.043654,0.21921,0.15581,0.18735,0.20332,0.18711,0.14569,0.1637,0.1706,0.2274,0.18994,0.23154,0.2424,0.22703,0.2145,0.18666,0.22053,0.22647,0.20779,0.21452,0.16129,0.16931,0.18861,0.082706,0.1893
-7.6,0.20659,0.15544,0.23922,0.18333,0.24269,0.043907,0.21984,0.15537,0.18684,0.20343,0.18761,0.14776,0.16432,0.17034,0.22583,0.1902,0.23203,0.24249,0.22704,0.21481,0.18718,0.22054,0.22629,0.20888,0.21509,0.16132,0.16969,0.18814,0.082933,0.18963
-7.5667,0.20771,0.15659,0.23961,0.18364,0.24446,0.044339,0.22029,0.15464,0.18659,0.20345,0.18829,0.14982,0.16482,0.17037,0.22441,0.19045,0.2324,0.24287,0.22693,0.21492,0.18761,0.22083,0.22621,0.21035,0.21584,0.16204,0.16997,0.18768,0.08355,0.19002
-7.5333,0.20865,0.15746,0.23999,0.18405,0.24585,0.044592,0.22091,0.15391,0.18644,0.20366,0.18898,0.15153,0.16497,0.1704,0.22371,0.19071,0.23277,0.24326,0.22694,0.21532,0.18773,0.22121,0.22603,0.21163,0.2165,0.16256,0.17025,0.1877,0.084684,0.19043
-7.5,0.20922,0.15796,0.24057,0.18417,0.24659,0.044665,0.22154,0.15337,0.18664,0.20387,0.18985,0.15305,0.16513,0.17072,0.22329,0.19074,0.23278,0.24364,0.22673,0.21534,0.18766,0.22168,0.22585,0.21272,0.21716,0.16298,0.17041,0.18753,0.085688,0.19074
-7.4667,0.20979,0.15828,0.24115,0.18429,0.24743,0.044649,0.22216,0.15292,0.18728,0.20455,0.19092,0.15493,0.1654,0.17104,0.22288,0.19099,0.23255,0.24364,0.22629,0.21506,0.18699,0.22233,0.22577,0.21361,0.21764,0.16311,0.1708,0.18746,0.086303,0.19104
-7.4333,0.21064,0.15812,0.24153,0.1844,0.24771,0.044633,0.22288,0.15296,0.18784,0.20552,0.19198,0.15609,0.16578,0.17107,0.22174,0.19125,0.23244,0.24393,0.22573,0.21458,0.18632,0.22299,0.22596,0.21411,0.21783,0.16314,0.17074,0.18709,0.086917,0.19124
-7.4,0.21148,0.15797,0.24202,0.18443,0.24836,0.044617,0.22341,0.15281,0.18822,0.20658,0.19323,0.15708,0.16617,0.17129,0.22076,0.19173,0.23256,0.24421,0.22518,0.21381,0.18575,0.22364,0.22662,0.21422,0.21803,0.16298,0.17101,0.18682,0.087142,0.19145
-7.3667,0.21214,0.15736,0.24202,0.18464,0.24947,0.044601,0.22412,0.15303,0.18841,0.20774,0.19467,0.15771,0.16632,0.17161,0.21991,0.19256,0.23245,0.24421,0.22463,0.21294,0.18538,0.2242,0.227,0.21413,0.21841,0.16273,0.1714,0.18675,0.087497,0.19166
-7.3333,0.21225,0.15702,0.24212,0.18486,0.2503,0.044764,0.22466,0.15336,0.18853,0.20909,0.19611,0.15816,0.16601,0.17202,0.2195,0.19327,0.23186,0.24431,0.22396,0.21178,0.18451,0.22467,0.22728,0.21463,0.21898,0.16286,0.17179,0.18658,0.088368,0.19185
-7.3,0.21226,0.15678,0.24193,0.18545,0.25123,0.045105,0.22537,0.1533,0.18837,0.21081,0.19736,0.15861,0.16594,0.17263,0.22038,0.19432,0.23139,0.24478,0.22296,0.21101,0.18394,0.22505,0.22784,0.21532,0.21945,0.16289,0.17228,0.18661,0.088205,0.19212
-7.2667,0.21163,0.15653,0.24231,0.18623,0.25224,0.045357,0.22617,0.15343,0.1883,0.21244,0.19917,0.15905,0.16609,0.17333,0.22125,0.19492,0.23104,0.24545,0.22162,0.21063,0.18337,0.22533,0.22868,0.21602,0.21983,0.16254,0.17255,0.18682,0.087912,0.19242
-7.2333,0.21082,0.1562,0.24251,0.187,0.25289,0.045519,0.22697,0.15366,0.18868,0.21416,0.2006,0.1595,0.1667,0.17403,0.22213,0.19574,0.23069,0.2463,0.22017,0.21065,0.1834,0.22589,0.22933,0.2171,0.22021,0.1618,0.17272,0.18685,0.087878,0.19276
-7.2,0.21037,0.15605,0.24242,0.18825,0.25307,0.045503,0.22724,0.15427,0.18941,0.21589,0.20223,0.15995,0.1672,0.17463,0.22243,0.1969,0.2301,0.24705,0.2185,0.21076,0.18343,0.22682,0.22989,0.21817,0.2205,0.16154,0.17266,0.18707,0.087456,0.1931
-7.1667,0.2102,0.15553,0.24232,0.1896,0.25344,0.045398,0.22751,0.1546,0.18996,0.2178,0.20328,0.1604,0.16804,0.17572,0.22316,0.19795,0.22975,0.24762,0.21671,0.21088,0.18335,0.22747,0.23027,0.21906,0.2206,0.16129,0.17293,0.187,0.087423,0.19342
-7.1333,0.20985,0.15519,0.24252,0.19113,0.25399,0.045203,0.22787,0.15511,0.19034,0.2197,0.20452,0.16067,0.16888,0.1767,0.22332,0.19911,0.22976,0.248,0.21504,0.21099,0.18348,0.22775,0.23055,0.22014,0.22061,0.16113,0.17321,0.18721,0.087518,0.19378
-7.1,0.20986,0.15495,0.2429,0.19237,0.25473,0.045009,0.2284,0.15543,0.19036,0.22114,0.20558,0.16076,0.16972,0.17769,0.22333,0.20005,0.22941,0.24838,0.21326,0.2114,0.18331,0.22803,0.23092,0.22102,0.22062,0.16058,0.17348,0.18704,0.088387,0.19407
